listing_id,source,address,suburb,state,postcode,council_area,region,distance_to_cbd_km,lat,lon,property_type,bedrooms,bathrooms,car_spaces,toilets,land_size,building_area,year_built,has_pool,has_garage,sale_price,price_raw_aud,sale_date,sale_method,days_on_market,inspection_note,agent_name,agency_name,agent_phone,rba_cash_rate_pct,market_sentiment,market_context,suburb_median_price,auction_clearance_rate_pct,weekly_rent_aud,property_count_suburb
AU-000335,domain.com.au,,Prahran,VIC,3181,STONNINGTON,,4.5,-38.459775,145.111744,t,2,2,0,3.0,1600 square metres,459.0,,0,0,"$872,000",872000,19-02-2021,,25,,McGrath,,03 6078 6011,0.1,Strong,,1100000.0,75.0,750.0,3170.0
AU-007283,Agent Website,191 Railway Rd,Toorak,Victoria,3142,Stonnington,Inner East,6.0,,145.272737,house,6,2,1,3.0,1236,276.0,1906.0,no,true,"$3,832,000",3832000,2022-12-15,Passed In,43,By appointment,Jellis Craig,Jellis Craig,03 5355 6383,3.1,Cautious,RBA signals slower pace; year closes with prices well off 2021 peak,3162000.0,,2630.0,9725.0
AU-009125,REA,142 King Road, St Kilda,VIC,3182,,Inner South,,-38.060698,144.824361,UNIT ,2,2,2,,1019,61.0,,0,yes,$0.49M,490000,2023/07/12,private sale,48,,Stockdale & Leggo,Stockdale & Leggo,03 5141 1483,4.1,Resilient,CoreLogic: +5% nationally in 2023 so far; Perth +12%; Brisbane +9%,,65.0,,1594.0
AU-000649,domain.com.au,150 Park Rd, Epping,Victoria,3076,Whittlesea,Northern Metropolitan,,,,UNIT ,6,1,,1.0,1730,296.0,1990.0,yes,Y,"$358,000",358000,11 February 2021,S,31,By appointment,McGrath,McGrath,,0.1,Strong,Prices accelerating; HomeBuilder deadline rush; CoreLogic records +2.1% monthly,608000.0,75.0,,13101.0
AU-004595,Agent Website,196 Queen Pde,Gold Coast,Q'land,4217,Gold Coast,Gold Coast,80.0,-33.995064,150.573642,Villa,5,2,1,,1749,257sqm,,,Y,"$610,000",610000,14-02-2022,Expression of Interest,,By appointment,First National,First National,02 4689 7161,0.1,Cooling,Rate hike expectations building; APRA buffer at 3%; early signs of softening,887000.0,78.7,380.0,6765.0
AU-004810,REA,186 Victoria St,Prahran,victoria,,STONNINGTON,Inner South,4.5,,144.798225,UNIT,,2,1,3.0,1805.0 sqm,,1919.0,,yes,"$30,596,426.750276744",30596426.750276744,Mar-22,AUC,,By appointment,Biggin & Scott,Biggin & Scott,03 5078 9243,0.1,Cautious,Ukraine war drives global inflation; RBA under pressure; Sydney falls 0.2%,,66.0,,3624.0
AU-006428,Domain ,,FRANKSTON,vic,3473,Frankston,Southern Metropolitan,,-38.459274,,Unit,4,1,2,,848,,2011.0,false,yes,509000,509000,"Sep 10, 2022",A,unknown,,Barry Plant,,03 9425 7335,2.35,Distressed,RBA hikes 50bp to 2.35%; affordability at historic lows; sentiment very negative,566000.0,,310.0,12000.0
AU-007271,Domain,67 Main Pde,Paddington,QLD,4064,Brisbane,Brisbane Inner,3.5,-33.835178,,VILLA,five,1 bath,3,1.0,1125,288sqm,1953.0,0,yes,"$788,000",788000,Dec-22,auction,46,Open Saturday,Century 21,Century 21,02 3673 6972,3.1,Cautious,,879000.0,54.3,740.0,786.0
AU-001413,REA,14 Main Street,NORTHCOTE,VIC,3070,Darebin,Northern Metropolitan,6.5,-37.829324,145.288756,house,2,1,2,1.0,176,306.0,1927.0,no,true,"$749,000",749000,27 Apr 2021,AUC,,,Noel Jones,Noel Jones,03 5772 1680,0.1,FOMO,Melbourne median hits $900k+; regional prices up 15%+; investor surge,955000.0,77.0,420.0,1315.0
AU-000662,--,132 Victoria Cres,LIVERPOOL,NSW,2170,Liverpool,Western Sydney,,-33.825044,151.207669,townhouse,None,1,2,1.0,1587,,1978.0,0,yes,"$608,000",608000,28/02/21,PS,30,,RT Edgar,RT Edgar,NA,0.1,Strong,Prices accelerating; HomeBuilder deadline rush; CoreLogic records +2.1% monthly,,88.5,,6647.0
AU-002494,domain.com.au,126 Smith Pl,Ipswich,QLD.,4305,Ipswich,South-East QLD,40.0,-33.885816,151.361572,Town House,6,1,,1.0,771,,1995.0,False,true,"$615,000",615000,"Aug 07, 2021",PS,None,,McGrath,mcgrath,02 2419 2633,0.1,Anxious,Sydney 100-day lockdown peak; Melbourne lockdown #6; nationwide uncertainty,508000.0,,,4879.0
AU-001921,Domain,108 High Avenue,FITZROY,vic.,3065,Yarra,Inner Melbourne,2.5,-38.127592,144.718501,House,6,1,0,,1693,294.0,1935.0,False,no,"$1,488,000",1488000,16 June 2021,private sale,35,By appointment,Hocking Stuart,Hocking Stuart,03 5564 8572,0.1,Strong,Victoria snap lockdown (June); clearance dips briefly; national momentum holds,1248000.0,68.0,810.0,
AU-003838,Agent Website,37 King Dr, Manly,N.S.W,2095,NORTHERN BEACHES,Inner Sydney,17.0,,151.192305,Unit,1 Bedrooms,1,3,,,,2001.0,0,true,"$70,356,135.3861092",,04/12/2021,Private Treaty,42,Inspect Sat/Sun,RT EDGAR,RT Edgar,02 1901 5471,0.1,Strong,Year closes near peak; Omicron emerges but market shrugs it off,,77.7,,5227.0
AU-001832,Domain,112 Brown St,PRAHRAN,victoria,3181,Stonnington,Inner South,4.5,,144.680689,Town House,2,,3 car,,1367 square metres,112.0,,N,1,"$931,000",931000,2021/06/12,A,13,Open Saturday,McGrath,McGrath,03 8845 2609,0.1,Strong,Victoria snap lockdown (June); clearance dips briefly; national momentum holds,,,,1769.0
AU-007003,Domain ,168 Church Parade,EPPING,VIC,3076,Whittlesea,Northern Metropolitan,22.0,-38.019578,144.842123,t,six,2 bath,1,2.0,272,314.0,1975.0,yes,1,"$581,000",581000,21-11-2022,,46,,LJ Hooker,LJ Hooker,03 4881 8763,2.85,Weak,National prices -6% from peak; Melbourne -7%; clearance slowly recovering,579000.0,46.0,340.0,8555.0
AU-003003,Agent Website,139 Station Drive,Sunbury,vic.,3429,Hume,Northern Metropolitan,40.0,,145.434757,Residential House,3,2,1,2.0,290.0 sqm,423sqm,,false,true,"$901,000",901000,02/10/21,Private Sale,22,First open after lockdown,Stockdale & Leggo,Stockdale & Leggo,03 5177 6771,0.1,Strong,Melbourne 262-day lockdown ends; explosive post-lockdown release; record auctions,599000.0,72.0,,8522.0
AU-009110,realestate.com.au,72 Smith St,Werribee,V.I.C,3030,Wyndham,Western Metropolitan,30.0,-37.626846,144.649281,apartment,4,1,,,1480,,,0,True,"$284,000",284000,22-07-2023,Private Sale,49,,Buxton,Buxton,03 1301 9478,4.1,Resilient,CoreLogic: +5% nationally in 2023 so far; Perth +12%; Brisbane +9%,500000.0,65.0,,2989.0
AU-002005,domain.com.au,83 King St,Ballarat,vic,3350,City of Ballarat,Regional VIC,115.0,-38.426527,145.46231,Residential House,5,1,2,,484.0 sqm,457.0,1924.0,false,True,"$475,000",475000,13/06/2021,Private Treaty,40,,McGrath,McGrath,03 6219 6653,0.1,Strong,,500000.0,68.0,270.0,
AU-010426,realestate.com.au,30 Queen Dr,Bendigo,Vic,3550,Greater Bendigo,,150.0,,145.424533,unit,one,1,2,,1313.0,434.0,1916.0,false,yes,"$210,000",n/a,23/11/23,Private Treaty,40,Open Saturday,Biggin & Scott,Biggin & Scott,03 6381 4722,4.35,Cautious,RBA final hike to 4.35%; clearance dips on rate shock; sentiment softens,396000.0,,,8997.0
AU-005866, REA,144 Victoria Dr,COLLINGWOOD,vic,3066,Yarra,Inner Melbourne,2.8,-38.186977,,Unit,5,1 bath,2,1.0,1358.0 sqm,,,false,1,POA,563000,"Jul 13, 2022",Private Treaty,,By appointment,Hocking Stuart,Hocking Stuart,03 5685 4627,1.35,Falling,,1071000.0,46.0,500.0,2474.0
AU-006401,REA,86 High Ave,Blacktown,Nsw,,Blacktown,Western Sydney,33.0,-33.628973,151.132926,HOUSE,5.0,2,0,3.0,139,238sqm,,False,No,"$857,000",857000,11 September 2022,Tender,38,Open Saturday,Fletchers,Fletchers,02 9899 2465,2.35,Distressed,,731000.0,50.8,480.0,1439.0
AU-006586,domain.com.au,177 Station Road,Glen Waverley,victoria,3150,Monash,Eastern Metropolitan,22.0,-37.680915,,Villa,3,1,1,1.0,1724 square metres,404.0,2008.0,no,Y,"$693,000",693000,18/10/22,A,unknown,,,Jellis Craig,03 4465 7511,2.6,Weak,,972000.0,44.0,440.0,4942.0
AU-008071, REA,128 Oak Place, Geelong,vic,2673,Greater Geelong,,75.0,-38.322527,145.473877,land,0,,2,1.0,37837,,,0,1,"$128,000",,"Mar 12, 2023",private sale,50,,Buxton,Buxton,03 4089 6426,3.6,Recovering,,529000.0,62.0,,9633.0
AU-004534,Agent Website,29 High Parade,Blacktown,New South Wales,2148,Blacktown,Western Sydney,33.0,,,UNIT,3,3 bath,1,3.0,0.1154 ha,431.0,1931.0,false,1,"$474,000",474000,03/02/2022,S,18,By appointment,Nelson Alexander,Nelson Alexander,02 6866 2506,0.1,Cooling,Rate hike expectations building; APRA buffer at 3%; early signs of softening,840000.0,78.8,260.0,3051.0
AU-010567,REA,33 Smith Dr, Toowoomba,Q'land,4350,Toowoomba,Regional QLD,130.0,,,Apartment,1,1 bath,0,1.0,1482.0,382sqm,,no,N,POA,153000,Nov-23,PI,48,By appointment,Century 21,Century 21,02 9668 8019,4.35,Cautious,RBA final hike to 4.35%; clearance dips on rate shock; sentiment softens,401000.0,,110.0,8250.0
AU-005594,domain.com.au,95 Oak Dr,Fitzroy,vic.,,Yarra,Inner Melbourne,2.5,-37.5816,145.484938,house,1,2,2,,1807,389.0,1940.0,false,yes,"$672,000",,01 Jun 2022,Auction,36,Open Saturday,Raine & Horne,Raine & Horne,03 3174 6088,0.85,Falling,RBA hikes 50bp to 0.85%; Sydney -1.0% in month; Melbourne -0.7%; panic sets in,1223000.0,50.0,,14299.0
AU-000551,REA,102 Jones Ave,Sunnybank,Qld,4109,,Brisbane Outer,14.0,,151.267436,house,5,,0,3.0,806,,,No,no,"$780,000",780000,"Feb 16, 2021",PS,Unknown,,Woodards,Woodards,02 5811 6680,0.1,Strong,Prices accelerating; HomeBuilder deadline rush; CoreLogic records +2.1% monthly,713000.0,85.5,650.0,
AU-005461,REA,173 Smith Street,Blacktown,Nsw,2148,Blacktown,,33.0,-33.59465,150.990429,House,6,1,3,1.0,194.0,127.0,,False,yes,"$697,000",697000,09/05/22,passed in,35,,Nelson Alexander,Nelson Alexander,02 5124 4822,0.35,Turning,RBA hikes 25bp to 0.35% — first hike in 11 years; clearance rates fall sharply,,,430.0,1786.0
AU-006275,domain.com.au,113 Church Ct,Footscray,vic.,3011,Maribyrnong,Western Metropolitan,6.0,,144.772443,House,six,,2,3.0,,104sqm,1913.0,no,true,"$899,000",899000,2022/09/04,,55,,Woodards,Woodards,03 3693 2116,2.35,Distressed,RBA hikes 50bp to 2.35%; affordability at historic lows; sentiment very negative,,43.0,,926.0
AU-000093,REA,139 Brown Dr,Chatswood,nsw.,2067,Willoughby,Inner Sydney,10.0,,150.922405,apartment,6,1 bath,1,1.0,0.1006 ha,,,False,Yes,"Offers Over $1,350,000",1392000,21 January 2021,S,33,By appointment,Noel Jones,noel jones,02 3521 4974,0.1,Confident,,2050000.0,78.7,1050.0,
AU-002085,REA,56 Smith Ct,Sunbury,victoria,03429,Hume,Northern Metropolitan,40.0,-37.812733,144.550132,Town House,-,1 bath,1,1.0,1627,257.0,,,yes,"$369,000",,21/06/21,private sale,14,Open Saturday,Ray White,Ray White,03 9025 3251,0.1,Strong,Victoria snap lockdown (June); clearance dips briefly; national momentum holds,579000.0,68.0,230.0,5238.0
AU-005911, REA,147 King Drive,Craigieburn,vic.,,Hume,Northern Metropolitan,26.0,-38.303135,144.691941,Hse,6,2,2,3.0,0.187ha,446sqm,,No,True,"$730,000",730000,12 Jul 2022,passed in,39,,Marshall White,Marshall White,03 2770 6921,1.35,Falling,,573000.0,,650.0,12192.0
AU-001587,realestate.com.au,,fitzroy,VIC,3065,Yarra,Inner Melbourne,2.5,-38.237095,144.639853,apartment,4,1,3,2.0,1333.0,133.0,1948.0,false,1,"$717,000",,2021-05-12,,27,,Kay & Burton,,03 5397 8763,0.1,FOMO,Prices +8% YTD; APRA warns on lending; short lockdowns in VIC/QLD,1230000.0,76.0,,8287.0
AU-003353,realestate.com.au,154 Oak Drive,Epping,vic,3076,Whittlesea,,22.0,-37.529702,144.824961,townhouse,02,2,1,2.0,428 square metres,,2013.0,yes,Y,$481k,481000,22/10/21,Passed In,24,First open after lockdown,PRD,PRD,03 9049 5943,0.1,Strong,Melbourne 262-day lockdown ends; explosive post-lockdown release; record auctions,682000.0,72.0,350.0,6425.0
AU-007733,Agent Website,147 Station Street,epping,VIC,3076,Whittlesea,Northern Metropolitan,22.0,,144.918496,Townhouse,3,1,1,2.0,192,474.0,,Yes,True,"$575,000",575000,19 February 2023,Private Treaty,38,,Nelson Alexander,Nelson Alexander,03 1515 2262,3.35,Stabilising,,574000.0,58.0,,5144.0
AU-006829, REA,107 Smith Pl,St Kilda,vic,3182,Port Phillip,Inner South,5.5,-38.494354,145.284744,unit,3,2,3,2.0,1295m2,226.0,1926.0,1,yes,$463k,463000,,S,50,,Jellis Craig,jellis craig,03 9990 1153,2.85,Weak,,898000.0,46.0,260.0,12191.0
AU-010451,REA,,Dandenong,Victoria,3175,GREATER DANDENONG,Eastern Metropolitan,30.0,-37.736106,,townhouse,3,1,,2.0,1255 square metres,,,false,Y,$24k,24351.464631268187,04 November 2023,Passed In,,,Marshall White,Marshall White,03 1846 2326,4.35,Cautious,RBA final hike to 4.35%; clearance dips on rate shock; sentiment softens,570000.0,62.0,20.0,5947.0
AU-002483,REA,17 Main Road,Wyndham,,3030,Werribee,Western Metropolitan,30.0,-38.24917,,Residential House,6,,2,3.0,416,303.0,2005.0,no,true,"$660,000.00",660000,2021/08/26,PS,24,Online auction,Nelson Alexander,,03 5659 6150,0.1,Anxious,Sydney 100-day lockdown peak; Melbourne lockdown #6; nationwide uncertainty,554000.0,,540.0,
AU-007156,domain.com.au,162 Park Drive,SUNNYBANK,qld,4109,,Brisbane Outer,14.0,,150.830789,t,4,2 bath,2,3.0,,293.0,,No,true,"$23,349.998549852095",23349.998549852095,2022-12-19,Auction,35,By appointment,LJ Hooker,LJ Hooker,02 5682 6463,3.1,Cautious,RBA signals slower pace; year closes with prices well off 2021 peak,672000.0,50.2,,12969.0
AU-008521,Agent Website,4 Victoria Rd,Hawthorn,vic,3122,Boroondara,Inner East,6.5,-37.99872,144.978499,h,,1,0,1.0,1419,,1910.0,False,No,"$1,332,000",,07 May 2023,Private Sale,,,,raine & horne,03 7208 8673,3.85,Improving,RBA pauses; market reads it as peak; buyer confidence returns,1635000.0,66.0,910.0,9172.0
AU-001069,realestate.com.au,92 Jones Place,chatswood,NSW,2067,Willoughby,Inner Sydney,10.0,-33.875647,,h,2,1,,2.0,1479,,1970.0,no,1,"$1,957,000",1957000,Mar-21,Private Sale,23,,RT Edgar,RT Edgar,02 2629 2896,0.1,FOMO,,2146000.0,86.8,1190.0,10607.0
AU-005817,Agent Website,61 Railway Rd,Manly,N.S.W,2095,Northern Beaches,Inner Sydney,17.0,,,Hse,3,2,2,,1502,371.0,1988.0,,True,"$2,331,000",2331000,01/07/2022,auction,48,,Ray White,ray white,02 6232 5587,1.35,Falling,RBA hikes 50bp to 1.35%; prices falling across all capitals; listings rise,3030000.0,,,782.0
AU-000557,domain.com.au,156 Queen Avenue,Brunswick,vic.,3056,Moreland,Northern Metropolitan,5.5 km,-37.663377,145.228317,House/Cottage,3 Bedrooms,1,0,1.0,186,322.0,2013.0,N,false,"$741,000",741000,18/02/2021,AUC,24,,Buxton,Buxton,03 7137 3468,0.1,Strong,Prices accelerating; HomeBuilder deadline rush; CoreLogic records +2.1% monthly,912000.0,75.0,,11119.0
AU-001737,Agent Website,,Sunbury,vic,3429,Hume,Northern Metropolitan,40.0,-38.491329,144.939987,House,TBC,1,Unknown,2.0,,143.0,1929.0,,Yes,"$512,000",,30/05/21,private sale,19,,Marshall White,Marshall White,03 5287 8531,0.1,FOMO,Prices +8% YTD; APRA warns on lending; short lockdowns in VIC/QLD,570000.0,,,13281.0
AU-009787,Agent Website,162 Jones Drive,Collingwood,vic.,2836,,Inner Melbourne,2.8,-37.611961,145.414751,House/Cottage,3,3,2,,983.0 sqm,283.0,1964.0,no,yes,"$1,267,000",1267000,2023/09/07,Expression of Interest,25,Inspect Sat/Sun,Stockdale & Leggo,stockdale & leggo,,4.1,Resilient,,1045000.0,64.0,,
AU-001067,realestate.com.au,145 Victoria Drive,Box Hill,Victoria,3128,Whitehorse,Eastern Metropolitan,14.0,-38.103608,145.089396,House,5,2,2,2.0,1694,,1909.0,No,True,"$1,605,000",1605000,08-03-2021,auction,18,Open Saturday,PRD,PRD,,0.1,FOMO,Strongest monthly growth in 32 years; buyers waiving conditions,1062000.0,76.0,1390.0,9899.0
AU-005827,Agent Website,66 Church Parade,FRANKSTON,vic.,3199,Frankston,Southern Metropolitan,40.0,-38.086754,145.285686,house ,5,3,2,4.0,624,293sqm,2004.0,N,1,"$704,000",,10-07-2022,Auction,36,By appointment,Fletchers,Fletchers,03 9737 8000,1.35,Falling,RBA hikes 50bp to 1.35%; prices falling across all capitals; listings rise,,46.0,500.0,7107.0
AU-008152,domain.com.au,87 Station Dr,Sunbury,vic.,3429,Hume,Northern Metropolitan,40.0,-38.208504,145.469476,unit duplex,2 bed,2,1,,296.0,,1947.0,N,yes,POA,246000,21 April 2023,S,43,,Barry Plant,Barry Plant,03 6980 7940,3.85,Recovering,Perth +3% in April; Brisbane strong; Melbourne lagging other capitals,515000.0,,160.0,12778.0
AU-000420,REA,152 Queen Ct,CAMBERWELL,V.I.C,3124,Boroondara,Inner East,9.5 km,-38.316736,144.722495,HOUSE,4,1,0,1.0,338,,1990.0,,no,1454000,1454000,10/02/2021,PS,,Inspect Sat/Sun,Biggin & Scott,Biggin & Scott,03 4777 5458,0.1,Strong,Prices accelerating; HomeBuilder deadline rush; CoreLogic records +2.1% monthly,1624000.0,75.0,890.0,
AU-006385,Domain ,99 King Avenue,Bondi,nsw.,2026,Waverley,,7.0,-33.726943,150.742214,TOWNHOUSE,4,1,1,,923.0,366.0,1977.0,N,1,"$2,003,000",2003000,16 September 2022,PS,49,,LJ Hooker,LJ Hooker,02 4109 3577,2.35,Distressed,RBA hikes 50bp to 2.35%; affordability at historic lows; sentiment very negative,2266000.0,,,10706.0
AU-010474,Domain ,199 Brown St,Glen Waverley,vic.,3150,Monash,Eastern Metropolitan,,-37.742819,144.646029,house,1,1,,1.0,179m2,118.0,0.0,,true,"$700,000",700000,"Nov 09, 2023",S,17,,Nelson Alexander,Nelson Alexander,03 6678 1801,4.35,Cautious,RBA final hike to 4.35%; clearance dips on rate shock; sentiment softens,,62.0,650.0,9759.0
AU-001602,Agent Website,180 High Pl,Brighton,vic,3186,Bayside,Southern Metropolitan,12.0,-38.383204,144.834054,h,2 bed,2 bath,0,3.0,1006m2,431.0,,false,0,2319000,2319000,02 May 2021,AUC,20,,LJ Hooker,LJ Hooker,03 6910 3588,0.1,FOMO,Prices +8% YTD; APRA warns on lending; short lockdowns in VIC/QLD,2348000.0,76.0,,348.0
AU-001155,REA,125 Brown Pl,Liverpool,N.S.W,2170,Liverpool,Western Sydney,30.0,,150.793623,u,5,--,,,927.0,,,no,,"$677,000",677000,2021-04-28,A,42,By appointment,RT Edgar,RT Edgar,02 1555 7548,0.1,FOMO,Melbourne median hits $900k+; regional prices up 15%+; investor surge,747000.0,,,11361.0
AU-009878,Agent Website,,Sunshine Coast,Q'land,4557,Sunshine Coast,Sunshine Coast,100.0,,150.534759,h,,2,2,,733m2,,1990.0,False,Y,"$625,000",625000,29/09/2023,S,-,,LJ Hooker,LJ Hooker,02 8542 7360,4.1,Resilient,,760000.0,,,3743.0
AU-000908,Domain ,,prahran,Vic,3181,Stonnington,,4.5,,,Villa,1,2,2,2.0,1307,,,no,Yes,"Offers Over $550,000",554000,23-03-2021,auction,48,,Woodards,Woodards,03 2772 2895,0.1,FOMO,Strongest monthly growth in 32 years; buyers waiving conditions,1127000.0,76.0,470.0,4115.0
AU-002389,Agent Website,149 King Pde,BRUNSWICK,victoria,3056,Moreland,,5.5,-37.518705,144.581256,house,2 BR,1,,1.0,1293m2,76.0,1903.0,0,true,"$982,000",,28 Jul 2021,Private Sale,39,Virtual inspection only,Jellis Craig,Jellis Craig,03 8784 6445,0.1,Mixed,Melbourne lockdown #5; Sydney Delta lockdown begins; auction volumes drop,,60.0,,2532.0
AU-008750,Agent Website,66 Main Pde,Pakenham,Victoria,3810,Cardinia,Eastern Metropolitan,55.0,-37.611686,145.159295,house,1,3 bath,1 car,,1112,348.0,1930.0,False,True,"$730,000",730000,07/06/23,PS,,By appointment,Ray White,Ray White,03 9920 2381,4.1,Resilient,,547000.0,64.0,630.0,
AU-010269,domain.com.au,32 Brown Rd,Hawthorn,VIC,3122,Boroondara,Inner East,6.5,-37.531003,144.772066,UNIT,5.0,3,3,3.0,1892m2,198.0,2008.0,N,True,"$1,163,000",1163000,2023-10-31,PS,48,,McGrath,McGrath,03 1084 6559,4.1,Steady,Market holding; listing volumes rising in Sydney/Melbourne,1694000.0,63.0,,9993.0
AU-010099,REA,187 Park Cres,BRIGHTON,Vic,3186,Bayside,Southern Metropolitan,12.0,-37.893597,145.197871,HOUSE,03,2,2,2.0,284,239.0,1930.0,0,1,"$10,988.592025571663",10988.592025571663,Oct-23,PS,23,,,Hocking Stuart,03 3345 6777,4.1,Steady,Market holding; listing volumes rising in Sydney/Melbourne,2224000.0,63.0,,13716.0
AU-006371,Domain,68 Jones Street,Epping,Vic,3076,Whittlesea,Northern Metropolitan,22.0,-37.570603,,Town House,02,1,2,,1443m2,,,false,True,"$405,000.00",405000,28/09/22,Passed In,59,,Nelson Alexander,,03 1721 6991,2.35,Distressed,RBA hikes 50bp to 2.35%; affordability at historic lows; sentiment very negative,597000.0,,,7426.0
AU-002599,Domain ,110 Queen Rd,geelong,vic,3220,,Regional VIC,75.0,-37.714714,145.066974,h,1,3,n/a,4.0,528,320.0,1948.0,false,No,$551k,551000,NA,PI,,Online auction,Biggin & Scott,biggin & scott,03 1514 4255,0.1,Anxious,Sydney 100-day lockdown peak; Melbourne lockdown #6; nationwide uncertainty,661000.0,,320.0,3062.0
AU-000761,REA,176 Railway Road,Ballarat,Victoria,3350,City of Ballarat,Regional VIC,115.0,-38.008632,,Villa,1,1,1,1.0,1993,,2019.0,N,,"$212,000",212000,03-03-2021,PS,38,,Stockdale & Leggo,Stockdale & Leggo,03 2856 3534,0.1,FOMO,Strongest monthly growth in 32 years; buyers waiving conditions,,76.0,,3257.0
AU-002788,REA,172 Railway Parade, Box Hill,Vic,3128,,Eastern Metropolitan,14.0,,,TownHouse,6,1,2,1.0,,,0.0,No,Yes,"$1,107,000.00",1107000,2021/09/17,,,By private appointment - lockdown restrictions apply,Marshall White,marshall white,03 3923 9204,0.1,Recovering,NSW roadmap out of lockdown announced; confidence begins recovering,1150000.0,,860.0,
AU-006205, REA,105 High Road, Geelong,vic.,3220,Greater Geelong,Regional VIC,75.0,,,Hse,2,2,0,2.0,1437.0 sqm,244.0,1989.0,True,N,"$614,000",614000,2022-08-12,Private Treaty,40,,Biggin & Scott,Biggin & Scott,03 8214 9048,1.85,Distressed,RBA hikes 50bp to 1.85%; borrowing capacity down 25%; forced sales rising,559000.0,,360.0,
AU-007776,Agent Website,107 Smith Ct,ballarat,Vic,3350,City of Ballarat,Regional VIC,115.0,,145.287555,Residential House,2,1,1,1.0,,357sqm,1921.0,N,yes,"$407,000",407000,Feb-23,private sale,35,,McGrath,,03 4837 5008,3.35,Stabilising,,,58.0,,6480.0
AU-010218,realestate.com.au,154 Main Avenue,South Yarra,vic,3141,Stonnington,Inner South,3.5,,145.237406,Villa Unit,1,3,1,,518 square metres,307.0,,No,,813000,813000,27 Oct 2023,,48,,Century 21,Century 21,03 2090 3341,4.1,Steady,Market holding; listing volumes rising in Sydney/Melbourne,1483000.0,63.0,760.0,11183.0
AU-003111,Domain ,52 Station Pl,South Yarra,Vic,3141,Stonnington,Inner South,3.5,,,APT,None,1,1,2.0,1128,91.0,,false,true,"$877,000",877000,2021-10-01,S,23,High demand – multiple offers,First National,First National,03 4610 1584,0.1,Strong,,1645000.0,72.0,,8930.0
AU-001012,Domain,144 Brown Road,Surry Hills,NSW,2010,Sydney,Inner Sydney,,-33.55026,151.001493,Unit,5,,1 car,1.0,1662,,1943.0,N,Y,812000,812000,2021/03/27,,15,Inspect Sat/Sun,Century 21,Century 21,02 9150 1947,0.1,FOMO,,1449000.0,79.1,700.0,7421.0
AU-003186, REA,,Richmond,,3121,Yarra,Inner Melbourne,3.0,-38.37907,144.852224,villa,6,1 bath,2,1.0,1646,174.0,,0,Y,"$1,167,000",1167000,21 Oct 2021,Private Treaty,44,First open after lockdown,Buxton,Buxton,03 4417 9281,0.1,Strong,Melbourne 262-day lockdown ends; explosive post-lockdown release; record auctions,1469000.0,,820.0,1607.0
